id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:21dffdae-e5c84393 Vanier - Phyllis Ross HW Main Meter Flow,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,AI4,✓,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,✓,L/h => L/s,ok,0.1333333333333333L/s,"","",$equipRef $navName,"","",@p:ubcv:r:215ea834-3ad510a2 Vanier - Phyllis Ross HW Main Meter,✓,@p:ubcv:r:21697fca-3a931f66 Vanier - Phyllis Ross Utilities,✓,0.25L/s,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,121431,2018-01-22T16:00:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:215ea834-763b4057 Vanier - Phyllis Ross,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:35.211Z UTC
@p:ubcv:r:215ea834-330c159a Vanier - Phyllis Ross HW Main Meter Energy,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,AI1,✓,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,✓,MWh => kWh,ok,2555124.0234375kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:215ea834-3ad510a2 Vanier - Phyllis Ross HW Main Meter,"",@p:ubcv:r:21697fca-3a931f66 Vanier - Phyllis Ross Utilities,✓,"",15min,2020-05-13T09:00:00-07:00 Los_Angeles,"",consumption,168050,2015-07-03T08:45:00-07:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10558,✓,@p:ubcv:r:215ea834-763b4057 Vanier - Phyllis Ross,285,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:35.212Z UTC
@p:ubcv:r:21dffdae-4d43399b Vanier - Phyllis Ross HW Main Meter Leaving Water Temp,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,AI10,✓,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,✓,"",ok,25.869998931884766°C,"","",$equipRef $navName,"","",@p:ubcv:r:215ea834-3ad510a2 Vanier - Phyllis Ross HW Main Meter,"",@p:ubcv:r:21697fca-3a931f66 Vanier - Phyllis Ross Utilities,✓,0.5°C,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,501080,2018-01-22T16:00:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:215ea834-763b4057 Vanier - Phyllis Ross,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.213Z UTC
@p:ubcv:r:215ea834-6dbeb23d Vanier - Phyllis Ross HW Main Meter Power,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,AI5,✓,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,✓,"",ok,24.399999618530273kW,"","",$equipRef $navName,"","",@p:ubcv:r:215ea834-3ad510a2 Vanier - Phyllis Ross HW Main Meter,"",@p:ubcv:r:21697fca-3a931f66 Vanier - Phyllis Ross Utilities,✓,1kW,15min,2020-05-13T09:10:00-07:00 Los_Angeles,"","",353844,2016-05-05T14:30:00-07:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:215ea834-763b4057 Vanier - Phyllis Ross,"","","","",Los_Angeles,kW,✓,✓,2020-05-13T08:00:08.531Z UTC
@p:ubcv:r:2388a048-cb5b4df8 Vanier - Phyllis Ross HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:215ea834-3ad510a2 Vanier - Phyllis Ross HW Main Meter,"",@p:ubcv:r:21697fca-3a931f66 Vanier - Phyllis Ross Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:215ea834-763b4057 Vanier - Phyllis Ross,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.215Z UTC
@p:ubcv:r:21dffdae-ea210ea3 Vanier - Phyllis Ross HW Main Meter Entering Water Temp,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,AI9,✓,@p:ubcv:r:21f9350d-30b165b0 PV Ross DES Meter,✓,"",ok,69.83000183105469°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:215ea834-3ad510a2 Vanier - Phyllis Ross HW Main Meter,"",@p:ubcv:r:21697fca-3a931f66 Vanier - Phyllis Ross Utilities,✓,0.5°C,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,207790,2018-01-22T16:00:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:215ea834-763b4057 Vanier - Phyllis Ross,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.216Z UTC
