id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:21dffdae-a5e1d977 Vanier - Tweedsmuir HW Main Meter Flow,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,AI4,✓,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,✓,L/h => L/s,ok,0.013333333333333332L/s,"","",$equipRef $navName,"","",@p:ubcv:r:215ea156-726131e5 Vanier - Tweedsmuir HW Main Meter,✓,@p:ubcv:r:21697fca-d7173333 Vanier - Tweedsmuir Utilities,✓,0.25L/s,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,151443,2018-01-22T15:50:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:215ea156-40b4fb73 Vanier - Tweedsmuir,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:35.243Z UTC
@p:ubcv:r:215ea156-b2d23a9d Vanier - Tweedsmuir HW Main Meter Energy,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,AI1,✓,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,✓,MWh => kWh,ok,2304451.171875kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:215ea156-726131e5 Vanier - Tweedsmuir HW Main Meter,"",@p:ubcv:r:21697fca-d7173333 Vanier - Tweedsmuir Utilities,✓,"",15min,2020-05-13T09:00:00-07:00 Los_Angeles,"",consumption,168946,2015-07-03T08:45:00-07:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10560,✓,@p:ubcv:r:215ea156-40b4fb73 Vanier - Tweedsmuir,285,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:35.244Z UTC
@p:ubcv:r:21dffdae-5946eb64 Vanier - Tweedsmuir HW Main Meter Leaving Water Temp,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,AI10,✓,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,✓,"",ok,51.96999740600586°C,"","",$equipRef $navName,"","",@p:ubcv:r:215ea156-726131e5 Vanier - Tweedsmuir HW Main Meter,"",@p:ubcv:r:21697fca-d7173333 Vanier - Tweedsmuir Utilities,✓,0.5°C,10min,2020-05-13T09:11:04-07:00 Los_Angeles,"",consumption,634628,2018-01-22T15:50:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:215ea156-40b4fb73 Vanier - Tweedsmuir,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.245Z UTC
@p:ubcv:r:2388a048-6a191513 Vanier - Tweedsmuir HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:215ea156-726131e5 Vanier - Tweedsmuir HW Main Meter,"",@p:ubcv:r:21697fca-d7173333 Vanier - Tweedsmuir Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:215ea156-40b4fb73 Vanier - Tweedsmuir,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.246Z UTC
@p:ubcv:r:21dffdae-28e9c25f Vanier - Tweedsmuir HW Main Meter Entering Water Temp,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,AI9,✓,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,✓,"",ok,73.93999481201172°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:215ea156-726131e5 Vanier - Tweedsmuir HW Main Meter,"",@p:ubcv:r:21697fca-d7173333 Vanier - Tweedsmuir Utilities,✓,0.5°C,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,260802,2018-01-22T15:50:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:215ea156-40b4fb73 Vanier - Tweedsmuir,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.247Z UTC
@p:ubcv:r:215ea156-d0f14d84 Vanier - Tweedsmuir HW Main Meter Power,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,AI5,✓,@p:ubcv:r:21f93475-2b88a8ba PV Tweedsmuir DES Meter,✓,"",ok,1.2000000476837158kW,"","",$equipRef $navName,"","",@p:ubcv:r:215ea156-726131e5 Vanier - Tweedsmuir HW Main Meter,"",@p:ubcv:r:21697fca-d7173333 Vanier - Tweedsmuir Utilities,✓,4.33534775255632kW,15min,2020-05-13T09:11:24-07:00 Los_Angeles,"","",610687,2016-05-05T14:30:00-07:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:215ea156-40b4fb73 Vanier - Tweedsmuir,"","","","",Los_Angeles,kW,✓,✓,2020-05-13T08:00:08.534Z UTC
