id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,elec,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,opcConnRef,opcCur,opcPoint,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,volume,water,mod
@p:ubcv:r:21dffdad-22e9d392 Jack Bell HW Main Meter Flow,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,AI4,✓,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,✓,L/h => L/s,ok,0L/s,"","",$equipRef $navName,"","","",@p:ubcv:r:21a1d80e-b20c3757 Jack Bell HW Main Meter,✓,@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,0.25L/s,10min,2020-05-12T14:50:00-07:00 Los_Angeles,"",consumption,148728,2018-01-03T13:20:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,"","","",✓,"","",✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,"","","","",Los_Angeles,L/s,✓,"",✓,2020-04-28T00:03:35.451Z UTC
@p:ubcv:r:263b76ed-3b8d76bb Jack Bell Elec Main Meter Power,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,37.49116897583008kW,"","",$equipRef $navName,✓,"","",@p:ubcv:r:21a1d80e-5bc3ea50 Jack Bell Elec Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,5kW,15min,2020-05-12T14:45:00-07:00 Los_Angeles,"","",391796,2010-12-31T16:00:00-08:00 Los_Angeles,ok,"","",Number,"",Power,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Jack_bell_750.Elec_Power,✓,✓,✓,116,✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,95,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kW,✓,"","",2020-05-12T08:00:09.83Z UTC
@p:ubcv:r:21a1d80e-02af3a30 Jack Bell HW Main Meter Energy,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,AI1,✓,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,✓,MWh => kWh,ok,2748449.21875kWh,"","",$equipRef $navName,"",✓,"",@p:ubcv:r:21a1d80e-b20c3757 Jack Bell HW Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,"",15min,2020-05-12T14:45:00-07:00 Los_Angeles,"",consumption,146258,2016-02-24T10:45:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,"","","",✓,"",10364,✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,95,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,"",✓,2020-04-28T00:03:35.452Z UTC
@p:ubcv:r:21dffdad-2e0ced83 Jack Bell HW Main Meter Entering Water Temp,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,AI9,✓,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,✓,"",ok,68.40999603271484°C,"","",$equipRef $navName,"","",✓,@p:ubcv:r:21a1d80e-b20c3757 Jack Bell HW Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,0.5°C,10min,2020-05-12T14:54:24-07:00 Los_Angeles,"",consumption,197423,2018-01-03T13:20:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,"","","",✓,"","",✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.453Z UTC
@p:ubcv:r:263b76ec-75bfc80e Jack Bell Water Main Meter Consumption,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,7921.5m³,"","",$equipRef $navName,"","","",@p:ubcv:r:21a1d80e-0884f540 Jack Bell Water Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,"",15min,2020-05-12T14:45:00-07:00 Los_Angeles,"",consumption,328346,2010-12-31T16:00:00-08:00 Los_Angeles,ok,✓,"",Number,"",Consumption,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Jack_bell_750.Water_Volume,✓,✓,"",10394,✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,95,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,m³,✓,✓,✓,2020-05-04T19:39:55.632Z UTC
@p:ubcv:r:21dffdad-a38d1b26 Jack Bell HW Main Meter Leaving Water Temp,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,AI10,✓,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,✓,"",ok,47.93000030517578°C,"","",$equipRef $navName,"","","",@p:ubcv:r:21a1d80e-b20c3757 Jack Bell HW Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,0.5°C,10min,2020-05-12T14:50:00-07:00 Los_Angeles,"",consumption,196933,2018-01-03T13:20:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,"","","",✓,"","",✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.454Z UTC
@p:ubcv:r:21a1d80e-061cbf4b Jack Bell HW Main Meter Power,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,AI5,✓,@p:ubcv:r:21cacf5a-cb520ca0 SOWK DES Meter,✓,"",ok,0kW,"","",$equipRef $navName,"","","",@p:ubcv:r:21a1d80e-b20c3757 Jack Bell HW Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,5kW,15min,2020-05-12T14:45:00-07:00 Los_Angeles,"","",293397,2016-05-05T14:15:00-07:00 Los_Angeles,ok,"",✓,Number,"",Power,"","","",✓,✓,"",✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,"","","","",Los_Angeles,kW,✓,"",✓,2020-05-12T08:00:09.831Z UTC
@p:ubcv:r:2388a048-7e12ec3a Jack Bell HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","","",@p:ubcv:r:21a1d80e-b20c3757 Jack Bell HW Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,"","","",✓,"","","",@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.456Z UTC
@p:ubcv:r:263b76ed-fbb2d098 Jack Bell Elec Main Meter Energy,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,5840558kWh,"","",$equipRef $navName,✓,✓,"",@p:ubcv:r:21a1d80e-5bc3ea50 Jack Bell Elec Main Meter,"",@p:ubcv:r:21a1d80e-21e2b216 Jack Bell Utilities,✓,"",15min,2020-05-12T14:45:00-07:00 Los_Angeles,"",consumption,328346,2010-12-31T16:00:00-08:00 Los_Angeles,ok,✓,"",Number,"",Energy,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Jack_bell_750.Elec_Energy,✓,✓,"",10393,✓,@p:ubcv:r:21a1d80e-40cfe87a Jack Bell,95,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,"","",2020-05-04T19:39:55.627Z UTC
