id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:215ea4ac-2e11c874 Vanier - Sherwood Lett HW Main Meter Power,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,AI5,✓,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,✓,"",ok,2.6000001430511475kW,"","",$equipRef $navName,"","",@p:ubcv:r:215ea4ac-c15b8d3b Vanier - Sherwood Lett HW Main Meter,"",@p:ubcv:r:21697fca-57f03faf Vanier - Sherwood Lett Utilities,✓,1.986111111111111kW,15min,2020-05-13T09:00:00-07:00 Los_Angeles,"","",406262,2016-05-05T14:30:00-07:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:215ea4ac-7a0172f3 Vanier - Sherwood Lett,"","","","",Los_Angeles,kW,✓,✓,2020-05-13T08:00:08.533Z UTC
@p:ubcv:r:21dffdae-6c6cf531 Vanier - Sherwood Lett HW Main Meter Leaving Water Temp,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,AI10,✓,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,✓,"",ok,72.27999877929688°C,"","",$equipRef $navName,"","",@p:ubcv:r:215ea4ac-c15b8d3b Vanier - Sherwood Lett HW Main Meter,"",@p:ubcv:r:21697fca-57f03faf Vanier - Sherwood Lett Utilities,✓,0.5°C,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,626903,2018-01-22T16:10:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:215ea4ac-7a0172f3 Vanier - Sherwood Lett,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.118Z UTC
@p:ubcv:r:2388a048-d9f27150 Vanier - Sherwood Lett HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:215ea4ac-c15b8d3b Vanier - Sherwood Lett HW Main Meter,"",@p:ubcv:r:21697fca-57f03faf Vanier - Sherwood Lett Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:215ea4ac-7a0172f3 Vanier - Sherwood Lett,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.119Z UTC
@p:ubcv:r:215ea4ac-4f6fee72 Vanier - Sherwood Lett HW Main Meter Energy,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,AI1,✓,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,✓,MWh => kWh,ok,2569747.0703125kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:215ea4ac-c15b8d3b Vanier - Sherwood Lett HW Main Meter,"",@p:ubcv:r:21697fca-57f03faf Vanier - Sherwood Lett Utilities,✓,"",15min,2020-05-13T09:00:00-07:00 Los_Angeles,"",consumption,168874,2015-07-03T08:45:00-07:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10559,✓,@p:ubcv:r:215ea4ac-7a0172f3 Vanier - Sherwood Lett,285,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:35.12Z UTC
@p:ubcv:r:21dffdae-67fb18d0 Vanier - Sherwood Lett HW Main Meter Flow,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,AI4,✓,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,✓,L/h => L/s,ok,0.08666666666666666L/s,"","",$equipRef $navName,"","",@p:ubcv:r:215ea4ac-c15b8d3b Vanier - Sherwood Lett HW Main Meter,✓,@p:ubcv:r:21697fca-57f03faf Vanier - Sherwood Lett Utilities,✓,0.25L/s,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,198324,2018-01-22T16:10:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:215ea4ac-7a0172f3 Vanier - Sherwood Lett,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:35.121Z UTC
@p:ubcv:r:21dffdae-8d376e53 Vanier - Sherwood Lett HW Main Meter Entering Water Temp,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,AI9,✓,@p:ubcv:r:21f938cf-6bba3152 PV Sherwood Lett DES Meter,✓,"",ok,79.69999694824219°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:215ea4ac-c15b8d3b Vanier - Sherwood Lett HW Main Meter,"",@p:ubcv:r:21697fca-57f03faf Vanier - Sherwood Lett Utilities,✓,0.5°C,10min,2020-05-13T09:10:00-07:00 Los_Angeles,"",consumption,246594,2018-01-22T16:10:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:215ea4ac-7a0172f3 Vanier - Sherwood Lett,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.122Z UTC
