,hour,date,max_6.0,max_12.0,max_11.0,max_14.0,std_6.0,mean_9.0,std_14.0,std_2.0,std_7.0,min_12.0,mean_13.0,std_13.0,min_2.0,std_0.0,min_8.0,mean_12.0,min_6.0,mean_11.0,std_5.0,std_10.0,max_13.0,mean_1.0,mean_3.0,min_11.0,min_5.0,std_12.0,std_9.0,max_10.0,min_3.0,std_8.0,min_13.0,std_1.0,max_3.0,max_4.0,max_8.0,max_1.0,min_14.0,std_11.0,mean_14.0,min_4.0,mean_8.0,mean_6.0,mean_7.0,std_4.0,mean_4.0,max_9.0,mean_0.0,mean_10.0,std_3.0,min_0.0,mean_5.0,max_5.0,max_7.0,max_2.0,min_9.0,max_0.0,min_10.0,min_7.0,mean_2.0,min_1.0,urate_0.0,urate_1.0,urate_2.0,urate_3.0,urate_4.0,urate_5.0,urate_6.0,urate_7.0,urate_8.0,urate_9.0,urate_10.0,urate_11.0,urate_12.0,urate_13.0,urate_14.0
356,6,2020-02-21,2415.102539,616298.25,2830.0,16519.853516,292.2097352901757,4224.513534004011,1744.67072502758,147.2014934641377,48.3669681132157,-1.162273,119.6207215849057,174.21333168940942,-13.122262,6584.130630118366,0.0,5304.7502860531595,-60.165009,358.61412023993427,4421.260147906822,27.17921330578698,800.0,21.150444611183328,174.36932151590307,-80.19693,-15.294525000000002,41108.58889514325,34599.769318090286,321.925934,-150.063873,0.0,-99.634705,4.431042191469258,16448.060547,327.669983,0.0,56.066666,0.006737,416.36742054732605,468.3847067309418,-50.0,0.0,350.83446394528886,51.20913091273588,30.104485475112632,25.3436471070381,620095.375,1382.9357343456682,33.34913331785519,849.9680448969341,-90.47789,1347.5769008070874,16583.845703,306.0,638.963318,0.0,41570.0,1.43,0.0,116.15771921443302,5.0,2.0885956644674835,1.9050371593724196,1.1488511488511488,2.1074660633484164,1.5005500550055006,1.1754874651810585,0.7985436893203883,1.1784037558685445,0.4267515923566879,2.3945435466946483,2.1535714285714285,2.6831896551724137,3.1685185185185185,0.30994152046783624,1.0408560311284047
357,7,2020-02-21,2415.102539,621435.875,2830.0,16519.853516,292.2097352901756,3921.761807471857,1744.6707250275797,154.1942906475223,46.91418775630604,-0.9828529999999999,119.62072158490568,174.21333168940942,-13.098652,6652.368079006884,0.0,4657.309987579463,-60.165009,398.7349041881898,4463.186848070461,41.30814732612234,800.0,21.046547291073743,169.2644554354664,-80.19693,-15.463196000000002,38365.46315030304,33801.79816513036,321.927612,-150.966187,0.0,-99.634705,4.437871670085648,16359.326172000001,327.669983,0.0,54.232208,0.006736999999999999,410.3470138509116,468.3847067309419,-50.0,0.0,350.83446394528886,50.32126440084386,30.10448547511262,25.3436471070381,609317.125,1372.5604423769153,37.09358084149697,843.004943726176,-90.094925,1375.651025661745,16568.671875,306.0,649.715698,-0.012685,43510.0,0.63,0.0,153.08533494605155,5.0,2.2130065975494815,1.9149463253509496,1.4615384615384615,2.0972850678733033,1.5005500550055006,1.1378830083565459,0.7985436893203883,1.2863849765258215,0.4267515923566879,2.585519412381952,2.163095238095238,2.7823275862068964,3.6018518518518516,0.30994152046783624,1.038910505836576
358,8,2020-02-21,2415.102539,566163.0,2830.0,201719.796875,292.402685772325,3713.565718874649,11518.05599422193,152.40877666248642,48.44223181299317,-1.41822,119.62072158490568,174.21333168940942,-13.274171,736.1937397723808,0.0,4368.924619881637,-60.165009,375.24871931878005,4472.857601161497,35.132430026160165,800.0,21.10437365575911,175.86119138241665,-80.562378,-15.283919999999998,35484.09163252253,32764.838768890997,322.88205,-150.808563,0.0,-99.634705,4.2670496746522995,16348.199219000002,327.669983,0.0,54.277802,0.006737,389.8500881483637,1950.654425364524,-50.0,0.0,349.77201102424254,53.49607909836062,30.093497917409742,25.34216476410254,575954.125,314.7391506577796,35.14813652837469,839.8839195379893,-90.323044,1379.8378856298796,16592.845703,306.0,608.552979,0.0,13566.102539,0.01,0.0,154.33609790049766,4.784005,2.156456173421301,1.8926507018992569,1.3766233766233766,2.1074660633484164,1.5016501650165017,1.1350974930362117,0.8009708737864077,1.147887323943662,0.43312101910828027,2.5068205666316894,2.1607142857142856,2.6508620689655173,3.5833333333333335,0.30994152046783624,1.1692607003891051
359,9,2020-02-21,2415.102539,624341.875,2830.0,16519.853516,292.2097352901756,3693.4378849228933,1744.6707250275801,149.91405210785481,47.156042173283915,-1.162387,119.62072158490568,174.21333168940942,-13.484201,810.9965573042904,0.0,4323.431472886834,-60.165009,406.8999422681358,4479.813817703521,34.40176940326633,800.0,20.992279648440828,172.87913509016386,-80.641632,-15.460892,35926.329698458125,32865.4926594742,322.843353,-150.4823,0.0,-99.634705,4.445462665781418,16354.193358999999,327.669983,0.0,54.313927,0.006737,474.9481550886193,468.38470673094184,-50.0,0.0,350.83446394528886,52.59775698783185,30.10448547511261,25.3436471070381,590305.125,369.4269256325549,35.03003161593016,845.1200266973143,-90.323044,1385.4787776224637,16559.566406,306.0,573.797729,0.0,13467.580078,-0.75,0.0,151.4080484563263,5.0,2.339302544769086,1.9331131296449215,1.3906093906093906,2.080316742081448,1.5005500550055006,1.1323119777158774,0.7985436893203883,1.2535211267605635,0.4267515923566879,2.5550891920251835,2.182142857142857,2.375,3.6685185185185185,0.30994152046783624,1.038910505836576
360,0,2020-01-10,2415.102539,6746.646484,2761.582031,16519.853516,259.63631005209146,115.16178859134946,2034.321090868791,178.84951620242546,108.07569682596815,0.0,132.72088515686272,193.6893722673778,-12.110383999999998,1070.9522367803677,0.0,153.99824990084997,-60.165009,821.739976840759,111.76704495825068,51.5581144455648,800.0,46.16231851927524,200.74103736190506,-16.01211,-9.431259,465.6299434164882,581.6840153540384,320.662811,-150.658325,0.0,-99.63470500000001,50.67802704811767,16552.8125,327.669983,0.0,148.761856,0.3,400.37946034161894,381.2768074102563,-50.0,0.0,342.52882881544264,70.31179642791413,33.24472799613148,25.765014479166663,8033.243652,267.8844496848341,44.83214556925873,833.0855854257879,-89.94838,52.392520414312564,497.236694,1004.687439,746.177368,-0.420397,12638.888672,7.261226,0.0,108.51539278900434,5.0,1.1932139491046183,2.1420313790255987,1.3476523476523476,1.7884615384615385,1.2145214521452146,1.0389972144846797,0.6444174757281553,0.92018779342723,0.19381255686988172,3.1448058761804827,1.9595238095238094,2.9870689655172415,2.8518518518518516,0.14912280701754385,0.38910505836575876
361,1,2020-01-10,2415.102539,6739.253418,2856.292236,16519.853516,291.98362645729287,133.77301010491584,2017.3522397973238,172.24604889817653,108.68630900556954,0.0,135.3581400588235,194.3793550845491,-14.279142,1181.3561348222847,0.0,143.61307654427483,-60.165009,739.2738103485829,112.00950010373032,72.74149828054321,800.0,43.256589140441186,215.3230348603122,-16.499611,-9.591629,477.9140348366718,643.7846299030614,321.023499,-150.43161,0.0,-99.634705,48.49659788651571,16477.675781,327.669983,0.0,148.758545,0.3,422.0453164613324,390.9457699242423,-50.0,0.0,361.1218790064936,68.55018663193505,30.35651296015506,25.60381244827585,7986.873535,274.9470067499999,55.65708808080795,928.4983184017384,-89.94838,50.813731866344604,508.841553,1003.124939,731.838013,0.0,12674.638672,-1.02,0.0,101.47728350514144,3.7,1.3006597549481622,2.2460776218001652,1.4175824175824177,1.8959276018099547,1.4675467546754675,1.1894150417827298,0.7475728155339806,1.0152582159624413,0.2429481346678799,2.5645330535152153,2.1214285714285714,2.9892241379310347,3.3574074074074076,0.19883040935672514,0.5136186770428015
362,10,2020-01-10,2415.102539,6751.556152,2831.0,16519.853516,291.98362645729287,95.22365857218317,2017.3522397973238,129.43280105392503,52.02514515487528,0.0,135.3581400588235,194.3793550845491,-12.965864,275.0501234509962,0.0,88.8192630019595,-60.165009,194.58653105030143,104.7939972246718,93.14355140270577,800.0,44.839057723208036,184.37528243683596,-16.616547,-9.274109,349.7003746144724,470.349673449889,316.703308,-150.198425,0.0,-99.634705,50.23307531708088,16125.375,327.669983,0.0,148.682083,0.3,203.5749769969532,390.9457699242423,-50.0,0.0,361.1218790064936,62.23902841144415,30.35651296015506,25.60381244827585,7009.057129,148.8428310211834,74.38178526633823,871.2384958376304,-89.94838,60.90959140131577,435.0,306.0,590.521606,0.0,3230.700439,0.9900000000000001,0.0,88.77474002374299,1.6,1.290292177191329,2.3270024772914946,0.998001998001998,1.9242081447963801,1.4675467546754675,0.9526462395543176,0.7475728155339806,1.0258215962441315,0.2429481346678799,2.104931794333683,2.6595238095238094,3.2370689655172415,3.3833333333333333,0.19883040935672514,0.5136186770428015
363,11,2020-01-10,2415.102539,6749.094238,2831.0,16519.853516,291.98362645729287,81.86551462199142,2017.3522397973236,137.29007952896404,51.693389560469456,0.0,135.3581400588235,194.3793550845491,-13.263959,274.5467903760835,0.0,83.80230175591878,-60.165009,179.20283561165562,104.78976470489822,90.34252630629437,800.0,44.116143974331514,183.96669989150115,-16.737494,-9.52066,324.6003542741198,420.5376696469725,316.528015,-150.063873,0.0,-99.634705,49.64152755791343,16111.458008000001,327.669983,0.0,148.771378,0.3,178.06174892907256,390.9457699242423,-50.0,0.0,361.1218790064936,62.879435916323736,30.345327110552244,25.60084049962545,6954.843262,148.2112184952521,79.4638991891118,879.6038303255121,-90.0,61.06357902975204,435.0,306.0,595.404907,0.0,3223.025635,0.69,0.0,93.79827450000006,0.7,1.290292177191329,2.3162675474814205,0.99000999000999,1.8846153846153846,1.4686468646864685,0.947075208913649,0.7475728155339806,1.091549295774648,0.2429481346678799,2.5414480587618047,2.908333333333333,3.9849137931034484,3.838888888888889,0.19883040935672514,0.5136186770428015
364,12,2020-01-10,2415.102539,6734.518066,2831.0,16519.853516,291.9836264572928,82.600987582629,2017.3522397973238,137.2679718124042,51.95928789264354,-0.011323,135.3581400588235,194.3793550845491,-13.469704,268.71018912542786,0.0,86.21470663732401,-60.165009,168.0087591364403,104.21580106946512,87.11302580282207,800.0,43.29066234694623,182.99758544444455,-16.619635,-9.676422,330.52535797813584,418.31374554031174,316.458282,-150.27124,0.0,-99.634705,48.9976547118618,16069.875977,327.669983,0.0,148.616257,0.3,164.93835160759158,390.9457699242423,-50.0,0.0,361.1218790064936,63.625616837499976,30.356512960155072,25.60381244827585,6887.775391,148.21544710734844,78.45541055668888,869.802361237123,-89.94838,62.5732245436573,435.0,306.0,594.141174,0.0,3230.686768,0.58,0.0,99.95462505430469,0.3,1.3081998114985862,2.3253509496284064,1.02997002997003,1.911764705882353,1.4675467546754675,0.9498607242339833,0.7475728155339806,1.028169014084507,0.2429481346678799,2.5435466946484784,3.0345238095238094,3.8685344827586206,3.7018518518518517,0.19883040935672514,0.5136186770428015
365,13,2020-01-10,2415.102539,6734.575195,2831.0,16519.853516,291.98362645729287,81.06931115675674,2017.3522397973234,125.94849938894893,51.895918045128795,-0.051955,135.3581400588235,194.3793550845491,-12.93371,268.8517249328401,0.0,86.08730280778747,-60.165009,167.69605776894878,103.87713232844646,91.68525582646002,800.0,44.59090235590216,183.74465609164287,-16.724171,-9.082397,339.4830816845224,429.91239397479535,314.994568,-150.43161,0.0,-99.634705,50.032563826490396,16053.900391,327.669983,0.0,148.822357,0.3,164.88476750154254,390.9457699242423,-50.0,0.0,361.1218790064936,63.15198408230454,30.356512960155076,25.60381244827585,6978.05127,152.69047974273565,76.66209045772464,857.0808708558127,-90.154846,62.76214412685335,435.0,306.0,588.526123,0.0,3211.572021,0.4,0.0,88.15307921428581,0.3,1.3298774740810555,2.3294797687861273,1.010989010989011,1.9717194570135748,1.4675467546754675,0.9735376044568245,0.7475728155339806,1.0187793427230047,0.2429481346678799,2.4449108079748165,2.6892857142857145,3.5517241379310347,3.5481481481481483,0.19883040935672514,0.5136186770428015
366,14,2020-01-10,2415.102539,6729.671875,2831.0,16519.853516,291.98362645729287,76.53404729602717,2017.352239797324,140.78871610082396,51.399230845775854,-0.119228,135.3581400588235,194.3793550845491,-13.080196,270.91475690508196,0.0,88.61390927298642,-60.16500899999999,156.49545178789896,99.03873215472166,100.89499700070635,800.0,44.553525948409785,172.52164178045973,-17.17519,-9.365356,363.9932471140584,428.1497607992878,315.787567,-150.43161,0.0,-99.634705,50.07752117215281,16065.174805,327.669983,0.0,148.638916,0.3,138.98970234171298,390.9457699242423,-50.0,0.0,361.1218790064936,63.16276279452059,30.356512960155065,25.60381244827585,7004.427734,152.29152859714293,88.34713236662336,865.8877254260659,-90.154846,68.47895560061916,435.0,306.0,639.947754,0.0,3215.432129,0.54,0.0,102.79582132795693,0.4,1.3195098963242224,2.336911643270025,1.063936063936064,1.9309954751131222,1.4675467546754675,1.0250696378830084,0.7475728155339806,1.062206572769953,0.2429481346678799,2.488982161594963,2.7535714285714286,3.2844827586206895,3.187037037037037,0.19883040935672514,0.5214007782101168
367,15,2020-01-10,2415.102539,6729.703125,2834.0,16519.853516,291.98362645729287,83.8875272013419,2017.352239797324,137.79177013722494,88.1452736945848,-1.155867,135.3581400588235,194.3793550845491,-13.373031,834.7148267494866,0.0,114.5139783433527,-60.165009,552.9524261807722,98.42739964562962,88.9140236566447,800.0,41.83320050149745,199.70634392473147,-17.553194,-9.401764,340.54244956001673,435.80085410544933,318.727203,-150.198425,0.0,-99.634705,47.56579529354603,16509.609375,327.669983,0.0,148.647583,0.3,439.66485541293855,390.9457699242423,-50.0,0.0,361.1218790064936,69.37991291057932,30.356512960155076,25.60381244827585,7597.486328,213.01053660638303,67.49975093310454,884.0318216239286,-89.94838,65.58769163761464,439.03299,1020.3125609999998,747.395935,0.0,12423.287109,0.61,0.0,100.8949740935006,0.5,1.3289349670122526,2.481420313790256,3.4485514485514486,1.9660633484162895,1.4675467546754675,1.2298050139275767,0.7475728155339806,3.646713615023474,0.2429481346678799,4.313746065057712,2.776190476190476,3.3168103448275863,5.366666666666666,0.19883040935672514,0.5214007782101168
368,16,2020-01-10,2415.102539,6727.1743160000005,2831.0,16519.853516,291.98362645729287,94.8708087458986,2017.352239797324,155.61126830045006,103.86981852187681,-0.52602,135.3581400588235,194.3793550845491,-13.268467,1110.3292519366303,0.0,126.58155105990032,-60.165009,746.7982104493761,106.605973892228,86.55438891732916,800.0,44.265748554911575,213.56230195058123,-17.786226,-9.676422,398.83000856385536,489.79965054457375,316.499481,-151.127472,0.0,-99.634705,48.85522397876917,16498.041016,327.669983,0.0,148.638458,0.3,415.14838425809234,390.9457699242423,-50.0,0.0,361.1218790064936,71.08968835434008,30.356512960155072,25.60381244827585,7391.7680660000005,268.93317078707474,82.55562345702151,906.2705382425926,-90.154846,61.98199290966724,585.703857,1027.031128,730.881653,0.0,12322.175781,0.78,0.0,117.57472603831417,0.6,1.3854853911404335,2.421139554087531,2.323676323676324,1.9547511312217194,1.4675467546754675,1.1796657381615598,0.7475728155339806,1.7875586854460095,0.2429481346678799,3.906610703043022,3.3654761904761905,3.122844827586207,4.3314814814814815,0.19883040935672514,0.5136186770428015
369,17,2020-01-10,2415.102539,6697.791504,2831.0,16519.853516,291.98362645729287,91.49539221740606,2017.3522397973238,158.47997724540656,103.04636235520778,-2.450888,135.3581400588235,194.3793550845491,-12.993214,1088.0341587488315,0.0,115.46891235120037,-60.165009,745.8278327573,114.33095513072948,92.0018652601945,800.0,24.476187961198598,211.32471431611467,-17.962149,-10.233124,411.1393443968589,470.97349133783314,317.153412,-151.492462,0.0,-99.634705,17.64784707902852,16538.441406,327.669983,0.0,148.734283,0.3,418.6223521291522,390.9457699242423,-50.0,0.0,361.1218790064936,69.55254215402563,30.356512960155065,25.60381244827585,7356.591309000001,273.7417195414768,70.37926879381448,891.279016705515,-90.0,62.03742813622295,685.006897,1049.6875,795.7099,0.0,12444.5625,0.84,0.0,107.89720580080481,0.6,1.4429783223374175,2.1494632535094964,2.065934065934066,2.02262443438914,1.4675467546754675,1.2493036211699164,0.7475728155339806,1.551643192488263,0.2429481346678799,3.8268625393494227,2.7714285714285714,3.3814655172413794,4.37962962962963,0.19883040935672514,0.5136186770428015
370,18,2020-01-10,2415.102539,6705.169434,2831.0,16519.853516,305.0837474590956,94.78004112349404,2152.588965160283,226.88549265912098,97.8464343799871,-0.018475,135.3581400588235,195.84638989743786,-12.984824,1053.8508172742097,0.0,116.0673038848684,-60.165009000000005,657.0637498732818,109.33958405193022,92.92710234466382,800.0,21.219206842613175,225.6312478896551,-17.052219,-9.212814,401.72498239271505,508.42548310578775,315.305359,-149.830688,0.0,-99.634705,6.137815145658666,16498.302734,327.669983,0.0,74.970238,0.3,440.0142145239726,433.41035888793095,-50.0,0.0,387.84996512074304,67.31549649685532,28.40223818263584,25.319950799734755,7670.667969000001,259.7357157755614,69.4844890732127,902.8582850422322,-90.154846,57.77568744031827,616.992615,990.625,795.783875,-1.094556,12141.0,1.03,0.0,144.72902648204143,0.6,0.7558906691800189,1.1123038810900083,0.8861138861138861,0.9886877828054299,0.8294829482948295,0.6615598885793872,0.3919902912621359,0.7183098591549296,0.13193812556869883,1.7408184679958028,1.3821428571428571,1.415948275862069,2.085185185185185,0.09941520467836257,0.22568093385214008
371,19,2020-01-10,2415.102539,6719.839844,2831.0,16519.853516,281.0354607403815,103.14945926570321,1864.5128511035896,205.60034965242676,107.12576983945486,0.0,136.8104656111111,190.45340927936448,-13.079908,1123.2241340004707,0.0,121.22644212969283,-60.165009,731.2737685883573,108.1343871620424,93.70768858800912,800.0,21.38282685598374,216.33044130818973,-17.41625,0.0,426.64837247803086,533.1994234756928,315.835632,-149.676758,0.0,-99.634705,6.405675872123428,16520.039062,327.669983,0.0,76.879738,0.3,439.85262790165655,356.7554825879828,-50.0,0.0,377.9495672647586,67.7111797204116,33.69300039220517,26.606606916977604,7529.554688,273.01810161628947,71.50394067364009,875.5696620531093,-90.0,57.49777279354835,645.532288,1017.8125,818.559082,0.0,12465.011719,1.32,0.0,130.5630926508421,0.6,1.0414703110273327,1.6284062758051197,1.032967032967033,1.580316742081448,1.1793179317931792,0.8816155988857939,0.6783980582524272,1.0704225352112675,0.18380345768880801,2.378803777544596,1.9916666666666667,2.0948275862068964,2.585185185185185,0.15789473684210525,0.45330739299610895
372,2,2020-01-10,2415.102539,6736.890625,2876.311035,16519.853516,291.98362645729287,101.90854687073316,2017.3522397973238,143.20802865237872,60.565270038201206,-4.383491,135.3581400588235,194.3793550845491,-13.599064,646.797543153252,0.0,106.1507030422102,-60.165009,150.620506961187,109.21072986009028,85.32173934309907,800.0,43.40931246730987,186.63906913607755,-16.286518,-9.676422,469.7077775063734,501.9154910256546,320.359558,-150.198425,0.0,-99.634705,48.78793110876694,16464.277344,327.669983,0.0,148.878464,0.3,217.48522479960076,390.9457699242423,-50.0,0.0,361.1218790064936,56.81945225925921,30.356512960155055,25.60381244827585,7949.869141,171.83522469144143,63.40346170134781,905.4126099231389,-89.94838,58.185803116584516,467.354431,1003.124939,699.508484,-3.370658,12608.707031,-1.26,0.0,85.27868199009903,3.6,1.2554194156456173,2.311312964492155,1.10989010989011,1.9864253393665159,1.4675467546754675,0.9456824512534819,0.7475728155339806,1.40962441314554,0.2429481346678799,2.27492130115425,2.2083333333333335,2.877155172413793,3.0444444444444443,0.19883040935672514,0.5136186770428015
373,20,2020-01-10,2415.102539,6705.339844,2831.0,16519.853516,291.1190054890788,98.65762329936038,2017.3522397973236,194.03064778732954,107.42810028052263,-1.344659,135.3581400588235,194.3793550845491,-12.798079,1161.5787587329569,0.0,106.54626817848958,-60.165009,749.47996764208,109.92993290347079,97.54776821508516,800.0,20.853051647005024,215.99400407446214,-16.85957,0.0,400.5323351456895,524.8384230800393,313.945007,-151.199371,0.0,-99.634705,4.8894627822342205,16596.916016,327.669983,0.0,75.878929,0.3,421.2481548174888,390.9457699242423,-50.0,0.0,359.52944213029326,67.0023538571428,31.044352617032978,25.74684914128727,7633.89502,284.89684759539716,78.82653962175159,909.7291690899185,-89.94838,56.69552763032368,545.974121,1007.031311,781.037781,-0.081624,12383.78418,1.7,0.0,126.6581348132451,0.8,1.2695570216776626,1.805945499587118,1.1778221778221778,1.9524886877828054,1.4015401540154016,1.139275766016713,0.7451456310679612,1.1795774647887325,0.22656960873521384,3.3158447009443863,2.473809523809524,2.7844827586206895,3.8055555555555554,0.19883040935672514,0.5330739299610895
374,21,2020-01-10,2415.102539,6688.094727,2831.0,16519.853516,291.98362645729287,104.87243387636339,2017.3522397973238,183.91583919796741,107.2066583424665,0.0,135.3581400588235,194.3793550845491,-13.515627,1144.3273147784519,0.0,112.08430119367173,-60.16500899999999,764.5373244113016,112.84005054748495,98.37260795533756,800.0,21.082541314823054,223.16157603283568,-16.438643,0.0,394.25637464941127,562.1901215359455,311.635132,-150.622406,0.0,-99.634705,5.553688355782605,16582.953125,327.669983,0.0,74.871155,0.3,409.7859071463315,390.9457699242423,-50.0,0.0,361.1218790064936,68.64549781902242,30.47962928916857,25.64057884051397,7833.300293,276.585248547278,80.76516473917049,921.2869205922597,-90.0,56.226680265339986,535.0,1014.0623779999999,790.033325,0.0,12409.160156,1.68,0.0,118.0138735320666,1.6,1.3157398680490104,1.8439306358381502,1.4415584415584415,1.9027149321266967,1.4554455445544554,1.2604456824512535,0.7475728155339806,1.454225352112676,0.2383985441310282,3.268625393494229,2.5833333333333335,3.023706896551724,3.9814814814814814,0.19883040935672514,0.5136186770428015
375,22,2020-01-10,2415.102539,6695.303223,2831.0,16519.853516,291.98362645729287,98.8976445361759,2017.352239797324,187.59400058997002,108.19617303619195,0.0,135.3581400588235,194.3793550845491,-13.523156,1129.7027979327158,0.0,111.63423659098156,-60.165009,777.8265073082603,114.13509294558555,97.73769790971144,800.0,21.193609912321186,224.0266089260792,-18.385147,0.0,390.22725876329855,550.7122772053619,308.965881,-150.658325,0.0,-99.634705,6.075345074084512,16562.908203,327.669983,0.0,76.891815,0.3,431.40699687427707,390.9457699242423,-50.0,0.0,361.1218790064936,69.82561794240831,30.356512960155076,25.60381244827585,7897.151855000001,281.87732082964055,80.47729214357112,917.6290911682262,-90.0,56.750530856443696,495.843811,1031.562622,781.254944,0.0,12854.44043,1.74,0.0,120.48833174289254,2.3,1.3609802073515551,1.7894302229562344,1.6253746253746253,1.919683257918552,1.4675467546754675,1.1309192200557103,0.7475728155339806,1.3262910798122065,0.2429481346678799,4.003147953830011,2.6202380952380953,2.9741379310344827,4.162962962962963,0.19883040935672514,0.5175097276264592
376,23,2020-01-10,2415.102539,6702.734863,2831.0,16519.853516,291.98362645729287,100.73810048991486,2017.3522397973238,171.58154060826465,113.7581252709015,0.0,135.3581400588235,194.3793550845491,-13.81737,1193.2377906879306,0.0,107.49953098600207,-60.165009,735.7920542107431,113.99019351428774,97.32292842793407,800.0,21.123002039138143,214.93165345774284,-17.211205,0.0,398.59090253114124,561.6094331900988,308.588715,-149.963379,0.0,-99.634705,5.6781265158710585,16570.371094,327.669983,0.0,81.982246,0.3,436.90738733003855,390.9457699242423,-50.0,0.0,361.1218790064936,71.17043919160845,30.35651296015507,25.60381244827585,7899.617188,278.2590149716845,80.43222101630951,898.4851289140951,-89.94838,55.65150477614378,515.499329,1032.5,767.402771,-1.297479,12709.952148,1.85,0.0,110.32811550634526,2.1,1.2648444863336474,1.8777869529314617,1.2757242757242757,2.002262443438914,1.4675467546754675,1.15041782729805,0.7475728155339806,1.0046948356807512,0.2429481346678799,3.131164742917104,2.5547619047619046,2.6336206896551726,3.990740740740741,0.19883040935672514,0.5136186770428015
377,3,2020-01-10,2415.102539,6758.805664,2831.0,16519.853516,291.98362645729287,101.10614247846611,2017.352239797324,146.87731750887832,49.3874469440175,0.0,135.3581400588235,194.3793550845491,-13.442552,271.62204174655574,0.0,100.7049502211222,-60.165009,158.79840827127663,109.72651477653463,93.0047098591952,800.0,44.40827352322209,184.7822248105516,-16.248997,-9.151062,436.2364988663025,450.7903025013112,319.677612,-150.966187,0.0,-99.634705,49.49131717779798,16497.884766,327.669983,0.0,148.782394,0.3,210.67395348205113,390.9457699242423,-50.0,0.0,361.1218790064936,59.33731392470277,30.356512960155055,25.60381244827585,7128.163086,141.26836208410492,71.00828083575871,923.199310287744,-89.94838,60.73069537499996,470.835083,306.0,691.057312,0.0,3249.677734,-0.92,0.0,92.47377081087774,3.3,1.2214891611687089,2.2758051197357556,1.094905094905095,1.8947963800904977,1.4675467546754675,0.9442896935933147,0.7475728155339806,1.1185446009389672,0.2429481346678799,2.3357817418677858,2.2904761904761903,2.0517241379310347,3.324074074074074,0.19883040935672514,0.5136186770428015
378,4,2020-01-10,2415.102539,6780.588867,2831.0,16519.853516,291.98362645729287,100.15060419787801,2017.3522397973238,146.77237604802116,49.749545983659914,-0.001977,135.3581400588235,194.3793550845491,-13.241775,274.1315719361183,0.0,95.05743973916087,-60.165009,218.52386573482423,110.36376476820664,89.77270298454845,800.0,44.279642592699645,182.75590279571793,-16.156769,-9.340012,386.1621114827568,452.84016231190844,319.657135,-150.658325,0.0,-99.634705,49.53398399842207,16512.054688,327.669983,0.0,149.041031,0.3,239.69782723725285,390.9457699242423,-50.0,0.0,361.1218790064936,60.656266027704525,30.35651296015506,25.60381244827585,7154.374023,147.68244314328822,68.00470562047568,907.8855957760913,-89.94838,60.96164428524587,474.914581,306.0,660.564636,0.0,3242.030518,-0.43,0.0,94.83196254683199,3.2,1.2497643732327992,2.2848885218827415,1.0,1.9615384615384615,1.4675467546754675,0.9860724233983287,0.7475728155339806,1.0774647887323943,0.2429481346678799,2.2885624344176287,2.302380952380952,2.7543103448275863,3.188888888888889,0.19883040935672514,0.5136186770428015
379,5,2020-01-10,2415.102539,6756.333984,2831.0,16519.853516,291.98362645729287,101.02870870866585,2017.3522397973236,139.87877995014784,50.2370611979644,0.0,135.3581400588235,194.3793550845491,-13.208216,272.09567298830206,0.0,91.22576243067658,-60.165009,250.3089594401246,110.15793732579245,94.45197894267882,800.0,44.07931490740057,187.69641950147664,-16.125107,-9.591629,353.8742492453379,468.7509864153174,319.481171,-150.27124,0.0,-99.634705,49.414702210747805,16509.804688,327.669983,0.0,148.706314,0.3,263.47255328065324,390.9457699242423,-50.0,0.0,361.1218790064936,62.59391351748253,30.35651296015506,25.60381244827585,7159.356934,144.90700000378217,72.24090450000003,915.0967429890453,-89.94838,59.08132711650484,471.931458,306.0,672.664856,0.0,3242.123291,-0.07,0.0,90.30178729761903,3.0,1.2459943449575872,2.265070189925681,1.053946053946054,1.9242081447963801,1.4675467546754675,0.9651810584958217,0.7475728155339806,1.0046948356807512,0.2429481346678799,2.1647429171038826,2.2666666666666666,2.8081896551724137,3.3,0.19883040935672514,0.5136186770428015
380,6,2020-01-10,2415.102539,6766.055664,2831.0,16519.853516,291.98362645729287,99.31729716009411,2017.3522397973234,135.0076639249903,51.8055912861494,0.0,135.3581400588235,194.3793550845491,-12.980182,279.25600064887493,0.0,88.98031082614291,-60.165009,211.34887004776823,109.59253911158535,97.29423547533833,800.0,43.59517256396202,177.96688756289504,-16.356039,-9.459366,347.1044467310207,475.5920667944792,318.878723,-150.590118,0.0,-99.634705,49.03488783383439,16481.576172,327.669983,0.0,148.652649,0.3,222.80532634268866,390.9457699242423,-50.0,0.0,361.1218790064936,58.552335590666665,30.356512960155058,25.60381244827585,7110.192383,146.76540627714508,77.7126787598783,872.0356044251689,-89.94838,59.78992211165048,467.734985,306.0,625.711792,0.0,3253.205566,0.42,0.0,83.75795518848923,3.0,1.241281809613572,2.259289843104872,0.984015984015984,1.9762443438914028,1.4675467546754675,0.9805013927576601,0.7475728155339806,1.1279342723004695,0.2429481346678799,2.1101783840503674,2.35,2.7801724137931036,3.414814814814815,0.19883040935672514,0.5155642023346303
