id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,elec,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,opcConnRef,opcCur,opcPoint,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,volume,water,mod
@p:ubcv:r:21e1446e-6fd570da Tall Wood House HW Main Meter Energy,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,AI1,✓,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,✓,MWh => kWh,ok,2820719.970703125kWh,"","",$equipRef $navName,"",✓,"",@p:ubcv:r:21e1446e-3278de49 Tall Wood House HW Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,"",15min,2020-05-12T20:15:00-07:00 Los_Angeles,"",consumption,81576,2018-01-04T12:00:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,"","","",✓,"",10364,✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,619,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,"",✓,2020-04-28T00:03:35.523Z UTC
@p:ubcv:r:21e1446e-56f7f8dd Tall Wood House HW Main Meter Entering Water Temp,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,AI9,✓,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,✓,"",ok,82.95999908447266°C,"","",$equipRef $navName,"","",✓,@p:ubcv:r:21e1446e-3278de49 Tall Wood House HW Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,0.5°C,10min,2020-05-12T20:25:14-07:00 Los_Angeles,"",consumption,205177,2018-01-04T12:10:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,"","","",✓,"","",✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.524Z UTC
@p:ubcv:r:263b76f4-1d62b5e6 Tall Wood House Water Main Meter Consumption,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,35472.00390625m³,"","",$equipRef $navName,"","","",@p:ubcv:r:2305b5f5-9aa45dc4 Tall Wood House Water Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,"",15min,2020-05-12T20:15:00-07:00 Los_Angeles,"",consumption,90751,2017-09-29T14:45:00-07:00 Los_Angeles,ok,✓,"",Number,"",Consumption,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Tall_Wood_114.Water_Volume,✓,✓,"",10394,✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,619,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,m³,✓,✓,✓,2020-05-04T19:39:55.679Z UTC
@p:ubcv:r:2388a048-10011503 Tall Wood House HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","","",@p:ubcv:r:21e1446e-3278de49 Tall Wood House HW Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,"","","",✓,"","","",@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.525Z UTC
@p:ubcv:r:21e1446e-ee6fe4a2 Tall Wood House HW Main Meter Leaving Water Temp,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,AI10,✓,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,✓,"",ok,48.959999084472656°C,"","",$equipRef $navName,"","","",@p:ubcv:r:21e1446e-3278de49 Tall Wood House HW Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,0.5°C,10min,2020-05-12T20:25:04-07:00 Los_Angeles,"",consumption,454271,2018-01-04T12:10:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,"","","",✓,"","",✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.526Z UTC
@p:ubcv:r:21e1446e-e42b6454 Tall Wood House HW Main Meter Power,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,AI5,✓,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,✓,MW => kW,ok,21.000001579523087kW,"","",$equipRef $navName,"","","",@p:ubcv:r:21e1446e-3278de49 Tall Wood House HW Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,5.137860202867799kW,15min,2020-05-12T20:20:11-07:00 Los_Angeles,"","",591045,2018-01-04T12:00:00-08:00 Los_Angeles,ok,"",✓,Number,"",Power,"","","",✓,✓,"",✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,"","","","",Los_Angeles,kW,✓,"",✓,2020-05-12T08:00:09.891Z UTC
@p:ubcv:r:263b76f3-d850586e Tall Wood House Elec Main Meter Power,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,123.50141906738281kW,"","",$equipRef $navName,✓,"","",@p:ubcv:r:21e1446e-c0246f00 Tall Wood House Elec Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,21.164980306213437kW,15min,2020-05-12T20:24:56-07:00 Los_Angeles,"","",196537,2017-09-29T14:45:00-07:00 Los_Angeles,ok,"","",Number,"",Power,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Tall_Wood_114.Elec_Power,✓,✓,✓,116,✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,619,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kW,✓,"","",2020-05-12T08:00:09.89Z UTC
@p:ubcv:r:21e1446e-714d76d7 Tall Wood House HW Main Meter Flow,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,AI4,✓,@p:ubcv:r:21cad66d-51a74c2b Tall Wood DES Meter,✓,m³/h => L/s,ok,0.15833333134651184L/s,"","",$equipRef $navName,"","","",@p:ubcv:r:21e1446e-3278de49 Tall Wood House HW Main Meter,✓,@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,0.25L/s,10min,2020-05-12T20:20:00-07:00 Los_Angeles,"",consumption,357429,2018-01-04T12:10:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,"","","",✓,"","",✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,"","","","",Los_Angeles,L/s,✓,"",✓,2020-04-28T00:03:35.528Z UTC
@p:ubcv:r:263b76f3-2d588b4a Tall Wood House Elec Main Meter Energy,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,3668874.75kWh,"","",$equipRef $navName,✓,✓,"",@p:ubcv:r:21e1446e-c0246f00 Tall Wood House Elec Main Meter,"",@p:ubcv:r:21e1446e-3e93611a Tall Wood House Utilities,✓,"",15min,2020-05-12T20:15:00-07:00 Los_Angeles,"",consumption,91873,2017-09-29T14:45:00-07:00 Los_Angeles,ok,✓,"",Number,"",Energy,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Tall_Wood_114.Elec_Energy,✓,✓,"",10393,✓,@p:ubcv:r:21e1446e-7791c9aa Tall Wood House,619,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,"","",2020-05-04T19:39:55.678Z UTC
