id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:215ea894-c2b214de Vanier - Aldyen Hamber HW Main Meter Power,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,AI5,✓,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,✓,"",ok,5.300000190734863kW,"","",$equipRef $navName,"","",@p:ubcv:r:215ea894-06ea5ee4 Vanier - Aldyen Hamber HW Main Meter,"",@p:ubcv:r:21697fca-00a37fd7 Vanier - Aldyen Hamber Utilities,✓,5kW,15min,2020-05-12T21:30:00-07:00 Los_Angeles,"","",475443,2016-05-05T14:15:00-07:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:215ea894-2258bd7c Vanier - Aldyen Hamber,"","","","",Los_Angeles,kW,✓,✓,2020-05-12T08:00:09.899Z UTC
@p:ubcv:r:21dffdae-0db33d04 Vanier - Aldyen Hamber HW Main Meter Entering Water Temp,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,AI9,✓,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,✓,"",ok,77.5199966430664°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:215ea894-06ea5ee4 Vanier - Aldyen Hamber HW Main Meter,"",@p:ubcv:r:21697fca-00a37fd7 Vanier - Aldyen Hamber Utilities,✓,0.5°C,10min,2020-05-12T21:30:00-07:00 Los_Angeles,"",consumption,244860,2018-01-22T15:50:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:215ea894-2258bd7c Vanier - Aldyen Hamber,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.371Z UTC
@p:ubcv:r:21dffdae-2a6a64da Vanier - Aldyen Hamber HW Main Meter Leaving Water Temp,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,AI10,✓,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,✓,"",ok,49.61000061035156°C,"","",$equipRef $navName,"","",@p:ubcv:r:215ea894-06ea5ee4 Vanier - Aldyen Hamber HW Main Meter,"",@p:ubcv:r:21697fca-00a37fd7 Vanier - Aldyen Hamber Utilities,✓,0.5°C,10min,2020-05-12T21:30:00-07:00 Los_Angeles,"",consumption,485556,2018-01-22T15:50:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:215ea894-2258bd7c Vanier - Aldyen Hamber,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.372Z UTC
@p:ubcv:r:21dffdae-0ab4239b Vanier - Aldyen Hamber HW Main Meter Flow,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,AI4,✓,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,✓,L/h => L/s,ok,0.04666666666666666L/s,"","",$equipRef $navName,"","",@p:ubcv:r:215ea894-06ea5ee4 Vanier - Aldyen Hamber HW Main Meter,✓,@p:ubcv:r:21697fca-00a37fd7 Vanier - Aldyen Hamber Utilities,✓,0.25L/s,10min,2020-05-12T21:30:00-07:00 Los_Angeles,"",consumption,154309,2018-01-22T15:50:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:215ea894-2258bd7c Vanier - Aldyen Hamber,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:35.373Z UTC
@p:ubcv:r:215ea894-03f2676a Vanier - Aldyen Hamber HW Main Meter Energy,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,AI1,✓,@p:ubcv:r:21f9333f-2f6bfee9 PV Hamber DES Meter,✓,MWh => kWh,ok,2667877.197265625kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:215ea894-06ea5ee4 Vanier - Aldyen Hamber HW Main Meter,"",@p:ubcv:r:21697fca-00a37fd7 Vanier - Aldyen Hamber Utilities,✓,"",15min,2020-05-12T21:30:00-07:00 Los_Angeles,"",consumption,168900,2015-07-03T08:15:00-07:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10550,✓,@p:ubcv:r:215ea894-2258bd7c Vanier - Aldyen Hamber,285,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:35.374Z UTC
@p:ubcv:r:2388a048-1230cba0 Vanier - Aldyen Hamber HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:215ea894-06ea5ee4 Vanier - Aldyen Hamber HW Main Meter,"",@p:ubcv:r:21697fca-00a37fd7 Vanier - Aldyen Hamber Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:215ea894-2258bd7c Vanier - Aldyen Hamber,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.375Z UTC
