id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:225ff289-3efdd349 Belkin Art Gallery HW Main Meter Flow,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,AI4,✓,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,✓,L/h => L/s,ok,0.7758333333333333L/s,"","",$equipRef $navName,"","",@p:ubcv:r:225ff289-9fd506d1 Belkin Art Gallery HW Main Meter,✓,@p:ubcv:r:225ff289-16a87a25 Belkin Art Gallery Utilities,✓,0.25L/s,10min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,108901,2018-04-10T15:10:00-07:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:225ff289-a7ccec34 Belkin Art Gallery,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:36.245Z UTC
@p:ubcv:r:2388a048-e5fa2c81 Belkin Art Gallery HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:225ff289-9fd506d1 Belkin Art Gallery HW Main Meter,"",@p:ubcv:r:225ff289-16a87a25 Belkin Art Gallery Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:225ff289-a7ccec34 Belkin Art Gallery,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.246Z UTC
@p:ubcv:r:225ff289-66205d79 Belkin Art Gallery HW Main Meter Power,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,AI5,✓,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,✓,"",ok,77.20000457763672kW,"","",$equipRef $navName,"","",@p:ubcv:r:225ff289-9fd506d1 Belkin Art Gallery HW Main Meter,"",@p:ubcv:r:225ff289-16a87a25 Belkin Art Gallery Utilities,✓,5kW,15min,2020-05-12T14:08:32-07:00 Los_Angeles,"","",221181,2018-04-10T15:15:00-07:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:225ff289-a7ccec34 Belkin Art Gallery,"","","","",Los_Angeles,kW,✓,✓,2020-05-12T08:00:09.727Z UTC
@p:ubcv:r:225ff289-c5aaf1d8 Belkin Art Gallery HW Main Meter Leaving Water Temp,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,AI10,✓,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,✓,"",ok,56.0099983215332°C,"","",$equipRef $navName,"","",@p:ubcv:r:225ff289-9fd506d1 Belkin Art Gallery HW Main Meter,"",@p:ubcv:r:225ff289-16a87a25 Belkin Art Gallery Utilities,✓,0.5°C,10min,2020-05-12T14:08:53-07:00 Los_Angeles,"",consumption,283072,2018-04-10T15:10:00-07:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:225ff289-a7ccec34 Belkin Art Gallery,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.248Z UTC
@p:ubcv:r:225ff289-df3ed05d Belkin Art Gallery HW Main Meter Energy,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,AI1,✓,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,✓,MWh => kWh,ok,2515624.0234375kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:225ff289-9fd506d1 Belkin Art Gallery HW Main Meter,"",@p:ubcv:r:225ff289-16a87a25 Belkin Art Gallery Utilities,✓,"",15min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,82553,2017-12-01T00:00:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10364,✓,@p:ubcv:r:225ff289-a7ccec34 Belkin Art Gallery,68,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:36.249Z UTC
@p:ubcv:r:225ff289-0d35a458 Belkin Art Gallery HW Main Meter Entering Water Temp,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,AI9,✓,@p:ubcv:r:225ff272-111ff219 Belkin Art Gallery DES Meter,✓,"",ok,80.13999938964844°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:225ff289-9fd506d1 Belkin Art Gallery HW Main Meter,"",@p:ubcv:r:225ff289-16a87a25 Belkin Art Gallery Utilities,✓,0.5°C,10min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,163207,2018-04-10T15:10:00-07:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:225ff289-a7ccec34 Belkin Art Gallery,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.25Z UTC
