id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:2257f7b7-d1df88dc Auditorium Annex HW Main Meter Flow,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,AI4,✓,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,✓,L/h => L/s,ok,0L/s,"","",$equipRef $navName,"","",@p:ubcv:r:2257f7b7-002f1d42 Auditorium Annex HW Main Meter,✓,@p:ubcv:r:2257f7b7-5a8ee653 Auditorium Annex Utilities,✓,0.25L/s,10min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,125745,2018-04-10T14:59:17-07:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:2257f7b7-bd1b2874 Auditorium Annex,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:35.377Z UTC
@p:ubcv:r:2257f7b7-b46916e0 Auditorium Annex HW Main Meter Energy,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,AI1,✓,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,✓,MWh => kWh,ok,2217409.912109375kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:2257f7b7-002f1d42 Auditorium Annex HW Main Meter,"",@p:ubcv:r:2257f7b7-5a8ee653 Auditorium Annex Utilities,✓,"",15min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,82991,2017-12-01T00:00:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10364,✓,@p:ubcv:r:2257f7b7-bd1b2874 Auditorium Annex,68,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:35.378Z UTC
@p:ubcv:r:2388a048-a11464bf Auditorium Annex HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:2257f7b7-002f1d42 Auditorium Annex HW Main Meter,"",@p:ubcv:r:2257f7b7-5a8ee653 Auditorium Annex Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:2257f7b7-bd1b2874 Auditorium Annex,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.379Z UTC
@p:ubcv:r:2257f7b7-54581d31 Auditorium Annex HW Main Meter Power,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,AI5,✓,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,✓,"",ok,0kW,"","",$equipRef $navName,"","",@p:ubcv:r:2257f7b7-002f1d42 Auditorium Annex HW Main Meter,"",@p:ubcv:r:2257f7b7-5a8ee653 Auditorium Annex Utilities,✓,5kW,15min,2020-05-12T14:00:00-07:00 Los_Angeles,"","",243643,2018-04-10T14:59:17-07:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:2257f7b7-bd1b2874 Auditorium Annex,"","","","",Los_Angeles,kW,✓,✓,2020-05-12T08:00:09.722Z UTC
@p:ubcv:r:2257f7b7-b947b323 Auditorium Annex HW Main Meter Entering Water Temp,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,AI9,✓,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,✓,"",ok,63.619998931884766°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:2257f7b7-002f1d42 Auditorium Annex HW Main Meter,"",@p:ubcv:r:2257f7b7-5a8ee653 Auditorium Annex Utilities,✓,0.5°C,10min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,169842,2018-04-10T14:59:17-07:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:2257f7b7-bd1b2874 Auditorium Annex,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.381Z UTC
@p:ubcv:r:2257f7b7-95264ab8 Auditorium Annex HW Main Meter Leaving Water Temp,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,AI10,✓,@p:ubcv:r:2257f783-0bd57796 Aud Annex DES Meter,✓,"",ok,41.71999740600586°C,"","",$equipRef $navName,"","",@p:ubcv:r:2257f7b7-002f1d42 Auditorium Annex HW Main Meter,"",@p:ubcv:r:2257f7b7-5a8ee653 Auditorium Annex Utilities,✓,0.5°C,10min,2020-05-12T14:00:00-07:00 Los_Angeles,"",consumption,199527,2018-04-10T14:59:17-07:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:2257f7b7-bd1b2874 Auditorium Annex,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:35.382Z UTC
