id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:21e0351e-19a80105 Mary Bollert Hall HW Main Meter Leaving Water Temp,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,AI10,✓,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,✓,"",ok,35.31999969482422°C,"","",$equipRef $navName,"","",@p:ubcv:r:21e0351e-f06e0aa1 Mary Bollert Hall HW Main Meter,"",@p:ubcv:r:21e0351e-4a47fe3a Mary Bollert Hall Utilities,✓,0.5°C,10min,2020-05-12T15:40:00-07:00 Los_Angeles,"",consumption,132985,2018-01-03T16:50:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:21e0351e-5cf866f4 Mary Bollert Hall,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.062Z UTC
@p:ubcv:r:21e0351e-99aa34bf Mary Bollert Hall HW Main Meter Power,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,AI5,✓,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,✓,"",ok,0kW,"","",$equipRef $navName,"","",@p:ubcv:r:21e0351e-f06e0aa1 Mary Bollert Hall HW Main Meter,"",@p:ubcv:r:21e0351e-4a47fe3a Mary Bollert Hall Utilities,✓,5kW,15min,2020-05-12T15:45:00-07:00 Los_Angeles,"","",129046,2017-02-03T15:30:00-08:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:21e0351e-5cf866f4 Mary Bollert Hall,"","","","",Los_Angeles,kW,✓,✓,2020-05-12T08:00:09.859Z UTC
@p:ubcv:r:21e0351e-d8c36049 Mary Bollert Hall HW Main Meter Energy,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,AI1,✓,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,✓,MWh => kWh,ok,985381.0424804688kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:21e0351e-f06e0aa1 Mary Bollert Hall HW Main Meter,"",@p:ubcv:r:21e0351e-4a47fe3a Mary Bollert Hall Utilities,✓,"",15min,2020-05-12T15:45:00-07:00 Los_Angeles,"",consumption,113618,2017-02-03T15:15:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10364,✓,@p:ubcv:r:21e0351e-5cf866f4 Mary Bollert Hall,574,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:36.064Z UTC
@p:ubcv:r:21e0351e-f7912a86 Mary Bollert Hall HW Main Meter Flow,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,AI4,✓,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,✓,L/h => L/s,ok,0L/s,"","",$equipRef $navName,"","",@p:ubcv:r:21e0351e-f06e0aa1 Mary Bollert Hall HW Main Meter,✓,@p:ubcv:r:21e0351e-4a47fe3a Mary Bollert Hall Utilities,✓,0.25L/s,10min,2020-05-12T15:40:00-07:00 Los_Angeles,"",consumption,123103,2018-01-03T16:50:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:21e0351e-5cf866f4 Mary Bollert Hall,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:36.065Z UTC
@p:ubcv:r:2388a048-6be33d42 Mary Bollert Hall HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:21e0351e-f06e0aa1 Mary Bollert Hall HW Main Meter,"",@p:ubcv:r:21e0351e-4a47fe3a Mary Bollert Hall Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:21e0351e-5cf866f4 Mary Bollert Hall,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.066Z UTC
@p:ubcv:r:21e0351e-de3ce7cc Mary Bollert Hall HW Main Meter Entering Water Temp,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,AI9,✓,@p:ubcv:r:21cad1fe-5398f5a4 MBHL DES Meter,✓,"",ok,47.939998626708984°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:21e0351e-f06e0aa1 Mary Bollert Hall HW Main Meter,"",@p:ubcv:r:21e0351e-4a47fe3a Mary Bollert Hall Utilities,✓,0.5°C,10min,2020-05-12T15:45:02-07:00 Los_Angeles,"",consumption,213086,2018-01-03T16:50:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:21e0351e-5cf866f4 Mary Bollert Hall,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.067Z UTC
