id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,water,mod
@p:ubcv:r:21e02dd4-a8456751 International House HW Main Meter Leaving Water Temp,@p:ubcv:r:21caceef-80732fbe International House DES Meter,AI10,✓,@p:ubcv:r:21caceef-80732fbe International House DES Meter,✓,"",ok,21.149999618530273°C,"","",$equipRef $navName,"","",@p:ubcv:r:21e02fa8-04dbe711 International House HW Main Meter,"",@p:ubcv:r:21e02dd4-4af588fb International House Utilities,✓,0.5°C,10min,2020-05-12T14:50:00-07:00 Los_Angeles,"",consumption,204954,2018-01-03T16:30:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,✓,"","",✓,@p:ubcv:r:21e02dd4-0d482fb5 International House,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.031Z UTC
@p:ubcv:r:21e02fa8-b94ae076 International House HW Main Meter Energy,@p:ubcv:r:21caceef-80732fbe International House DES Meter,AI1,✓,@p:ubcv:r:21caceef-80732fbe International House DES Meter,✓,MWh => kWh,ok,809841.064453125kWh,"","",$equipRef $navName,✓,"",@p:ubcv:r:21e02fa8-04dbe711 International House HW Main Meter,"",@p:ubcv:r:21e02dd4-4af588fb International House Utilities,✓,"",15min,2020-05-12T14:45:00-07:00 Los_Angeles,"",consumption,113538,2017-02-03T16:15:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,✓,"",10364,✓,@p:ubcv:r:21e02dd4-0d482fb5 International House,575,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,✓,2020-04-28T00:03:36.032Z UTC
@p:ubcv:r:2388a048-6f2fcf07 International House HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","",@p:ubcv:r:21e02fa8-04dbe711 International House HW Main Meter,"",@p:ubcv:r:21e02dd4-4af588fb International House Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,✓,"","","",@p:ubcv:r:21e02dd4-0d482fb5 International House,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.033Z UTC
@p:ubcv:r:21e02dd4-e6eafd6d International House HW Main Meter Entering Water Temp,@p:ubcv:r:21caceef-80732fbe International House DES Meter,AI9,✓,@p:ubcv:r:21caceef-80732fbe International House DES Meter,✓,"",ok,20.60999870300293°C,"","",$equipRef $navName,"",✓,@p:ubcv:r:21e02fa8-04dbe711 International House HW Main Meter,"",@p:ubcv:r:21e02dd4-4af588fb International House Utilities,✓,0.5°C,10min,2020-05-12T14:50:00-07:00 Los_Angeles,"",consumption,211438,2018-01-03T16:30:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,✓,"","",✓,@p:ubcv:r:21e02dd4-0d482fb5 International House,"","","",✓,Los_Angeles,°C,✓,✓,2020-04-28T00:03:36.034Z UTC
@p:ubcv:r:21e02fa8-d82c90d0 International House HW Main Meter Power,@p:ubcv:r:21caceef-80732fbe International House DES Meter,AI5,✓,@p:ubcv:r:21caceef-80732fbe International House DES Meter,✓,"",ok,0kW,"","",$equipRef $navName,"","",@p:ubcv:r:21e02fa8-04dbe711 International House HW Main Meter,"",@p:ubcv:r:21e02dd4-4af588fb International House Utilities,✓,5kW,15min,2020-05-12T14:45:00-07:00 Los_Angeles,"","",147686,2017-02-03T16:15:00-08:00 Los_Angeles,ok,"",✓,Number,"",Power,✓,✓,"",✓,@p:ubcv:r:21e02dd4-0d482fb5 International House,"","","","",Los_Angeles,kW,✓,✓,2020-05-12T08:00:09.827Z UTC
@p:ubcv:r:21e02dd4-74a5b40a International House HW Main Meter Flow,@p:ubcv:r:21caceef-80732fbe International House DES Meter,AI4,✓,@p:ubcv:r:21caceef-80732fbe International House DES Meter,✓,L/h => L/s,ok,0L/s,"","",$equipRef $navName,"","",@p:ubcv:r:21e02fa8-04dbe711 International House HW Main Meter,✓,@p:ubcv:r:21e02dd4-4af588fb International House Utilities,✓,0.25L/s,10min,2020-05-12T14:50:00-07:00 Los_Angeles,"",consumption,124573,2018-01-03T16:30:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,✓,"","",✓,@p:ubcv:r:21e02dd4-0d482fb5 International House,"","","","",Los_Angeles,L/s,✓,✓,2020-04-28T00:03:36.036Z UTC
