id,bacnetConnRef,bacnetCur,bacnetPoint,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,elec,energy,entering,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,leaving,navName,opcConnRef,opcCur,opcPoint,point,power,quantityID,sensor,siteRef,sourceID,sqlConnRef,sqlPoint,temp,tz,unit,utilityPoint,volume,water,mod
@p:ubcv:r:263b76ac-7a94bfa0 CICSR Elec Main Meter Energy,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,5094872.5kWh,"","",$equipRef $navName,✓,✓,"",@p:ubcv:r:20a6502e-325ce54e CICSR Elec Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,"",15min,2020-05-12T14:30:00-07:00 Los_Angeles,"",consumption,319722,2011-03-31T17:00:00-07:00 Los_Angeles,ok,✓,"",Number,"",Energy,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_ICICS_Addn_166.Elec_Energy,✓,✓,"",10393,✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,155,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,"","",2020-05-04T19:39:55.191Z UTC
@p:ubcv:r:21dffdad-65272fbb CICSR HW Main Meter Leaving Water Temp,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,AI10,✓,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,✓,"",ok,42.689998626708984°C,"","",$equipRef $navName,"","","",@p:ubcv:r:20a6502e-b24c864b CICSR HW Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,0.5°C,10min,2020-05-12T14:30:00-07:00 Los_Angeles,"",consumption,328918,2018-01-03T13:20:00-08:00 Los_Angeles,ok,"",✓,Number,✓,Leaving Water Temp,"","","",✓,"","",✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.936Z UTC
@p:ubcv:r:21dffdad-7830f3e6 CICSR HW Main Meter Flow,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,AI4,✓,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,✓,m³/h => L/s,ok,0.6388888756434122L/s,"","",$equipRef $navName,"","","",@p:ubcv:r:20a6502e-b24c864b CICSR HW Main Meter,✓,@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,0.25L/s,10min,2020-05-12T14:30:00-07:00 Los_Angeles,"",consumption,189673,2018-01-03T13:20:00-08:00 Los_Angeles,ok,"",✓,Number,"",Flow,"","","",✓,"","",✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,"","","","",Los_Angeles,L/s,✓,"",✓,2020-04-28T00:03:35.937Z UTC
@p:ubcv:r:263b76ac-fe4c20c5 CICSR Water Main Meter Consumption,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,57363.40625m³,"","",$equipRef $navName,"","","",@p:ubcv:r:20a6502e-d1a5c709 CICSR Water Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,"",15min,2020-05-12T14:30:00-07:00 Los_Angeles,"",consumption,319722,2011-03-31T17:00:00-07:00 Los_Angeles,ok,✓,"",Number,"",Consumption,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_ICICS_Addn_166.Water_Volume,✓,✓,"",10394,✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,155,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,m³,✓,✓,✓,2020-05-04T19:39:55.196Z UTC
@p:ubcv:r:2388a048-670788a1 CICSR HW Main Meter Water Delta Temp,"","","","","","","","",✓,✓,$equipRef $navName,"","","",@p:ubcv:r:20a6502e-b24c864b CICSR HW Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,"","","",deltaTemp,consumption,"","","","","",Number,"",Water Delta Temp,"","","",✓,"","","",@p:ubcv:r:20a6502e-3d9988ee CICSR,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.938Z UTC
@p:ubcv:r:20a6502e-ca780e60 CICSR HW Main Meter Power,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,AI5,✓,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,✓,"",ok,109kW,"","",$equipRef $navName,"","","",@p:ubcv:r:20a6502e-b24c864b CICSR HW Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,6.743055555555556kW,15min,2020-05-12T14:31:00-07:00 Los_Angeles,"","",664317,2017-01-06T11:00:00-08:00 Los_Angeles,ok,"",✓,Number,"",Power,"","","",✓,✓,"",✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,"","","","",Los_Angeles,kW,✓,"",✓,2020-05-12T08:00:09.755Z UTC
@p:ubcv:r:21dffdad-999a6c33 CICSR HW Main Meter Entering Water Temp,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,AI9,✓,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,✓,"",ok,84.15999603271484°C,"","",$equipRef $navName,"","",✓,@p:ubcv:r:20a6502e-b24c864b CICSR HW Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,0.5°C,10min,2020-05-12T14:30:00-07:00 Los_Angeles,"",consumption,166352,2018-01-03T13:20:00-08:00 Los_Angeles,ok,"",✓,Number,"",Entering Water Temp,"","","",✓,"","",✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,"","","",✓,Los_Angeles,°C,✓,"",✓,2020-04-28T00:03:35.94Z UTC
@p:ubcv:r:263b76ad-3ff9cfea CICSR Elec Main Meter Power,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,✓,"",ok,239.34637451171875kW,"","",$equipRef $navName,✓,"","",@p:ubcv:r:20a6502e-325ce54e CICSR Elec Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,5kW,15min,2020-05-12T14:31:00-07:00 Los_Angeles,"","",386967,2011-03-31T17:00:00-07:00 Los_Angeles,ok,"","",Number,"",Power,@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_ICICS_Addn_166.Elec_Power,✓,✓,✓,116,✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,155,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kW,✓,"","",2020-05-12T08:00:09.756Z UTC
@p:ubcv:r:20a6502e-13be0232 CICSR HW Main Meter Energy,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,AI1,✓,@p:ubcv:r:21cac9f3-6cf7d992 CICSR DES Meter,✓,MWh => kWh,ok,3523679.931640625kWh,"","",$equipRef $navName,"",✓,"",@p:ubcv:r:20a6502e-b24c864b CICSR HW Main Meter,"",@p:ubcv:r:21697fca-06f4e4fd CICSR Utilities,✓,"",15min,2020-05-12T14:30:00-07:00 Los_Angeles,"",consumption,116386,2017-01-06T11:00:00-08:00 Los_Angeles,ok,✓,✓,Number,"",Energy,"","","",✓,"",10364,✓,@p:ubcv:r:20a6502e-3d9988ee CICSR,155,@p:ubcv:r:23060489-d61f5459 ION DB,✓,"",Los_Angeles,kWh,✓,"",✓,2020-04-28T00:03:35.941Z UTC
