,uniqueId,max,min,mean,std,update_rate,endUseLabel,energy_no_energy,energy_yes_energy,sensor_no_sensor,sensor_yes_sensor,equipRef_Air_Equip,equipRef_Cooling,equipRef_Heating,equipRef_LEED,navName_Energy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
25,Cooling Plant P-7A Hydronic Systems Energy CHWP_P7A_VFD_PWR(kWh)_TL,0.0004933498079808938,0.00048534563799208205,0.0004893481269539972,0.02086521967852286,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1812726660051888e-05,1.224521458306226e-05,0.0,0.002152694747678821,-1.3184245584135511e-05,1.224521458306226e-05,0.0,-2.1812726660051888e-05,-2.1812726660051888e-05,-2.522130849399865e-05,1.4516106164971133e-05,-0.0028076556471416853,-0.010483315183761737,-0.0001320813692197207,0.0,0.06016044462655565,-1.3184245584135511e-05,-1.3184245584135511e-05,0.0,0.00018142163423831296,1.4516106164971133e-05,0.009603492219983023,-0.00031261774478385845,1.224521458306226e-05,0.003663977419129093,0.00433920257184077,0.0001719747794536765,1.4516106164971133e-05,0.0,-0.00135362247160816,0.00012097960141639402,0.009603492219983023,0.0041526676177264564,0.0002518357897725456,3.209521004550746e-05,0.009603492219983023,-0.0012168376776455765,0.0,0.0,0.0,0.0,0.0,0.0,0.009603492219983023,0.0,0.00015295759010537982,-2.714759418708622e-05,0.009603492219983023,0.009603492219983023,0.009603492219983023,0.0,-4.818110903940905e-06,0.009603492219983023,0.00010098769111492106,0.0,-6.311135797709958e-05
26,Cooling Plant P-7B Hydronic Systems Energy CHWP_P7B_VFD_PWR(kWh)_TL,0.0005183929957169911,0.0005185510962067029,0.000518472217981443,0.0,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1812726660051888e-05,1.224521458306226e-05,0.0,0.002152694747678821,-1.3184245584135511e-05,1.224521458306226e-05,0.0,-2.1812726660051888e-05,-2.1812726660051888e-05,-2.522130849399865e-05,1.4516106164971133e-05,-0.0028076556471416853,-0.010483315183761737,-0.0001320813692197207,0.0,0.06016044462655565,-1.3184245584135511e-05,-1.3184245584135511e-05,0.0,0.00018142163423831296,1.4516106164971133e-05,0.009603492219983023,-0.00031261774478385845,1.224521458306226e-05,0.003663977419129093,0.00433920257184077,0.0001719747794536765,1.4516106164971133e-05,0.0,-0.00135362247160816,0.00012097960141639402,0.009603492219983023,0.0041526676177264564,0.0002518357897725456,3.209521004550746e-05,0.009603492219983023,-0.0012168376776455765,0.0,0.0,0.0,0.0,0.0,0.0,0.009603492219983023,0.0,0.00015295759010537982,-2.714759418708622e-05,0.009603492219983023,0.009603492219983023,0.009603492219983023,0.0,-4.818110903940905e-06,0.009603492219983023,0.00010098769111492106,0.0,-6.311135797709958e-05
27,Cooling Plant P-9A Hydronic Systems Energy CHWP_P9A_VFD_PWR(kWh)_TL,5.6890387360292956e-05,5.690773789970199e-05,5.689908150807173e-05,0.0,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1812726660051888e-05,1.224521458306226e-05,0.0,0.002152694747678821,-1.3184245584135511e-05,1.224521458306226e-05,0.0,-2.1812726660051888e-05,-2.1812726660051888e-05,-2.522130849399865e-05,1.4516106164971133e-05,-0.0028076556471416853,-0.010483315183761737,-0.0001320813692197207,0.0,0.06016044462655565,-1.3184245584135511e-05,-1.3184245584135511e-05,0.0,0.00018142163423831296,1.4516106164971133e-05,0.009603492219983023,-0.00031261774478385845,1.224521458306226e-05,0.003663977419129093,0.00433920257184077,0.0001719747794536765,1.4516106164971133e-05,0.0,-0.00135362247160816,0.00012097960141639402,0.009603492219983023,0.0041526676177264564,0.0002518357897725456,3.209521004550746e-05,0.009603492219983023,-0.0012168376776455765,0.0,0.0,0.0,0.0,0.0,0.0,0.009603492219983023,0.0,0.00015295759010537982,-2.714759418708622e-05,0.009603492219983023,0.009603492219983023,0.009603492219983023,0.0,-4.818110903940905e-06,0.009603492219983023,0.00010098769111492106,0.0,-6.311135797709958e-05
28,Cooling Plant P-9B Hydronic Systems Energy CHWP_P9B_VFD_PWR(kWh)_TL,5.2523380140717236e-05,5.1466126273558977e-05,5.197269760629244e-05,0.00283071838048625,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1812726660051888e-05,1.224521458306226e-05,0.0,0.002152694747678821,-1.3184245584135511e-05,1.224521458306226e-05,0.0,-2.1812726660051888e-05,-2.1812726660051888e-05,-2.522130849399865e-05,1.4516106164971133e-05,-0.0028076556471416853,-0.010483315183761737,-0.0001320813692197207,0.0,0.06016044462655565,-1.3184245584135511e-05,-1.3184245584135511e-05,0.0,0.00018142163423831296,1.4516106164971133e-05,0.009603492219983023,-0.00031261774478385845,1.224521458306226e-05,0.003663977419129093,0.00433920257184077,0.0001719747794536765,1.4516106164971133e-05,0.0,-0.00135362247160816,0.00012097960141639402,0.009603492219983023,0.0041526676177264564,0.0002518357897725456,3.209521004550746e-05,0.009603492219983023,-0.0012168376776455765,0.0,0.0,0.0,0.0,0.0,0.0,0.009603492219983023,0.0,0.00015295759010537982,-2.714759418708622e-05,0.009603492219983023,0.009603492219983023,0.009603492219983023,0.0,-4.818110903940905e-06,0.009603492219983023,0.00010098769111492106,0.0,-6.311135797709958e-05
29,EF-22 Air Systems Energy EF_22_VFD_PWR(kWh),1.885777154358554e-05,1.872404631688666e-05,1.8790926516983196e-05,0.00035801178510299654,0.9895833333333333,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6990590272986414e-06,-4.51977685574541e-06,-6.69543210563742e-06,-2.7780641054114516e-06,-5.697806172116249e-06,-6.766764771764064e-06,-2.9067423603487226e-06,-4.754879123109631e-06,-2.0264668312161867e-07,-3.3210381591851187e-06,-9.340753496506751e-06,2.105610995542583e-05,-2.7780641054114524e-06,-1.0162716945764475e-05,7.240111618358335e-06,-5.467095634299562e-06,-4.6165599937161645e-07,2.6181899047537013e-06,-6.687994186616012e-06,-4.731115151236833e-06,-6.082279517695071e-06,-2.7780641054114516e-06,-6.000965850691073e-06,-6.724639986827307e-06,-2.79269657751914e-06,-3.554194129222258e-06,4.2495012313334493e-07,-6.737967555358146e-06,-4.4645105862923605e-06,-7.543678379977997e-06,-2.7780641054114516e-06,-4.041347090249733e-06,-6.804283015798075e-06,-2.0214187710187667e-06,-5.6630651930107136e-06,-4.835538893888311e-07,-1.0998962722823236e-06,1.52278108979569e-06,0.0,0.00020811537627008335,-2.2856996485652733e-07,1.52278108979569e-06,0.0,-1.0998962722823236e-06,-1.0998962722823236e-06,-3.5576622089322336e-05,-9.105257320641352e-07,-0.0004807198227020847,-0.0004628501083502708,-5.5343807677793504e-05,0.0,-0.0008635627046656207,-2.2856996485652733e-07,-2.2856996485652733e-07,0.0,-2.114425956329014e-05,-9.105257320641352e-07,0.009614290256051664,-0.00032991843934179803,1.52278108979569e-06,0.00039275274579237405,0.00011587917568422383,-1.2083630076621522e-06,-9.105257320641352e-07,0.0,3.209070585151807e-05,5.8211525846444766e-05,0.009614290256051664,0.0009556712495071637,4.415230448153152e-05,-3.278359506264212e-06,0.009614290256051664,-0.00017314861585762692,-7.083713344776293e-06,-6.912726156358145e-06,-8.604753317557564e-07,-2.4672556377359983e-06,-2.7780641054114516e-06,-9.182337719212174e-06,0.009614290256051664,-1.0965196954334329e-06,1.0413867678112426e-05,-9.132330632339168e-06,0.009614290256051664,0.009614290256051664,0.009614290256051664,-7.083713344776293e-06,1.9203831891773104e-05,0.009614290256051664,-6.956414939972369e-06,-7.019992342435271e-06,-4.01040042181725e-06
30,EF-27 Air Systems Energy EF_27_VFD_PWR(kWh),2.084251356317878e-05,2.0681062517769977e-05,2.0761808356518827e-05,0.00042936383436454234,0.65625,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1812726660051888e-05,1.224521458306226e-05,0.0,0.002152694747678821,-1.3184245584135511e-05,1.224521458306226e-05,0.0,-2.1812726660051888e-05,-2.1812726660051888e-05,-2.522130849399865e-05,1.4516106164971133e-05,-0.0028076556471416853,-0.010483315183761737,-0.0001320813692197207,0.0,0.06016044462655565,-1.3184245584135511e-05,-1.3184245584135511e-05,0.0,0.00018142163423831296,1.4516106164971133e-05,0.009603492219983023,-0.00031261774478385845,1.224521458306226e-05,0.003663977419129093,0.00433920257184077,0.0001719747794536765,1.4516106164971133e-05,0.0,-0.00135362247160816,0.00012097960141639402,0.009603492219983023,0.0041526676177264564,0.0002518357897725456,3.209521004550746e-05,0.009603492219983023,-0.0012168376776455765,0.0,0.0,0.0,0.0,0.0,0.0,0.009603492219983023,0.0,0.00015295759010537982,-2.714759418708622e-05,0.009603492219983023,0.009603492219983023,0.009603492219983023,0.0,-4.818110903940905e-06,0.009603492219983023,0.00010098769111492106,0.0,-6.311135797709958e-05
31,Elec Submeters DCA Utilities Energy OPC Energy OPC,4.6856564654682115e-05,1.4311202672338587e-06,2.996041520602221e-06,0.07239432922529924,0.9687500000000002,99_UNKNOWN,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.582485742322273e-10,-7.822608868091651e-11,-1.7532158431693806e-10,-1.5136474274095813e-09,-1.5039576192845005e-09,-1.5960566560343278e-10,-1.984891153438068e-11,1.1213347070566321e-10,9.747362976692771e-11,6.536938197202088e-11,-3.447799056377517e-11,-3.3562484646354637e-10,-1.5136474274095815e-09,-1.4390748447941334e-09,-3.0369341050062217e-10,1.969990309896995e-11,1.1245327858969546e-10,8.758960369383297e-11,-1.563453876156806e-10,-7.805208904815038e-11,-1.7202341954743868e-10,-1.5136474274095813e-09,-1.5015702284089655e-09,-1.5936122894476011e-10,-1.467629518981996e-11,1.05505899960538e-10,1.1252829511280831e-10,-1.5979001428952063e-10,-8.435117250775921e-11,-1.747219126711685e-10,-1.5136474274095813e-09,-1.5123559531255027e-09,-1.5995171036997425e-10,-2.3755268057391984e-11,1.1064264708604478e-10,9.1504422053433e-11,1.976162164587891e-10,1.2778112274622394e-10,0.0,-3.120519541971699e-09,7.444167704484695e-11,1.2778112274622394e-10,0.0,1.976162164587891e-10,1.976162164587891e-10,7.247723022080765e-11,3.353373429634124e-10,-1.984440267597596e-09,-5.171389206978351e-09,-4.915724942025434e-12,0.0,1.0940271301266377e-08,7.444167704484695e-11,7.444167704484695e-11,0.0,-3.2556369969215734e-10,3.353373429634124e-10,7.196029181995853e-10,-3.758316300727227e-09,1.2778112274622394e-10,-2.604388321657803e-09,-3.236603767823604e-09,2.2475798974283076e-10,3.353373429634124e-10,0.0,-1.8155955073600416e-09,-1.323677823666705e-10,7.196029181995853e-10,1.93183731882186e-10,-1.7800135118159902e-10,-1.5949725308193889e-10,7.196029181995853e-10,2.2171930894226178e-09,2.95102734385404e-12,1.9508191334418535e-11,9.08369940150765e-11,-5.900347804252269e-11,-1.5136474274095813e-09,-1.4592189580305894e-09,7.196029181995853e-10,8.875739269568501e-11,7.904339989551463e-10,2.919768190224185e-10,7.196029181995853e-10,7.196029181995853e-10,7.196029181995853e-10,2.95102734385404e-12,1.8117014121209198e-10,7.196029181995853e-10,6.072988416433993e-10,-8.430576098037356e-11,1.868162183404083e-10
32,Elec Submeters DCB Utilities Energy OPC Copy Energy OPC Copy,4.2790823633223285e-05,1.180698024863596e-06,2.6366022209189137e-06,0.06622618026735791,0.9687500000000002,99_UNKNOWN,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.582485742322273e-10,-7.822608868091651e-11,-1.7532158431693806e-10,-1.5136474274095813e-09,-1.5039576192845005e-09,-1.5960566560343278e-10,-1.984891153438068e-11,1.1213347070566321e-10,9.747362976692771e-11,6.536938197202088e-11,-3.447799056377517e-11,-3.3562484646354637e-10,-1.5136474274095815e-09,-1.4390748447941334e-09,-3.0369341050062217e-10,1.969990309896995e-11,1.1245327858969546e-10,8.758960369383297e-11,-1.563453876156806e-10,-7.805208904815038e-11,-1.7202341954743868e-10,-1.5136474274095813e-09,-1.5015702284089655e-09,-1.5936122894476011e-10,-1.467629518981996e-11,1.05505899960538e-10,1.1252829511280831e-10,-1.5979001428952063e-10,-8.435117250775921e-11,-1.747219126711685e-10,-1.5136474274095813e-09,-1.5123559531255027e-09,-1.5995171036997425e-10,-2.3755268057391984e-11,1.1064264708604478e-10,9.1504422053433e-11,1.976162164587891e-10,1.2778112274622394e-10,0.0,-3.120519541971699e-09,7.444167704484695e-11,1.2778112274622394e-10,0.0,1.976162164587891e-10,1.976162164587891e-10,7.247723022080765e-11,3.353373429634124e-10,-1.984440267597596e-09,-5.171389206978351e-09,-4.915724942025434e-12,0.0,1.0940271301266377e-08,7.444167704484695e-11,7.444167704484695e-11,0.0,-3.2556369969215734e-10,3.353373429634124e-10,7.196029181995853e-10,-3.758316300727227e-09,1.2778112274622394e-10,-2.604388321657803e-09,-3.236603767823604e-09,2.2475798974283076e-10,3.353373429634124e-10,0.0,-1.8155955073600416e-09,-1.323677823666705e-10,7.196029181995853e-10,1.93183731882186e-10,-1.7800135118159902e-10,-1.5949725308193889e-10,7.196029181995853e-10,2.2171930894226178e-09,2.95102734385404e-12,1.9508191334418535e-11,9.08369940150765e-11,-5.900347804252269e-11,-1.5136474274095813e-09,-1.4592189580305894e-09,7.196029181995853e-10,8.875739269568501e-11,7.904339989551463e-10,2.919768190224185e-10,7.196029181995853e-10,7.196029181995853e-10,7.196029181995853e-10,2.95102734385404e-12,1.8117014121209198e-10,7.196029181995853e-10,6.072988416433993e-10,-8.430576098037356e-11,1.868162183404083e-10
33,Elec Submeters LEED-2N1PC3 Utilities 2N1PC3_EnergyPosSum 2N1PC3_EnergyPosSum,0.0030350828860264633,0.0030360085314239922,0.0030355467158640842,0.0,0.16666666666666669,05_OTHER,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Elec Submeters LEED-2N1PC3 Utilities 2N1PC3_EnergyPosSumNR 2N1PC3_EnergyPosSumNR,0.003036171233258119,0.0030370972105818726,0.003036635229420001,0.0,0.16666666666666669,05_OTHER,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Elec Submeters LEED-6DCLA Utilities 6DCLA_EnergyPosSum 6DCLA_EnergyPosSum,0.0006417211519432982,0.000641698673842835,0.0006416321274947834,0.0005476701565505466,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Elec Submeters LEED-6DCLA Utilities 6DCLA_EnergyPosSumNR 6DCLA_EnergyPosSumNR,0.0006417211519432982,0.000641698673842835,0.0006416320984404836,0.0005474924160945171,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Elec Submeters LEED-6DCMA Utilities 6DCMA_EnergyPosSum 6DCMA_EnergyPosSum,0.006279132158833522,0.006278961320427923,0.006279049725667412,0.005417858660938204,0.16666666666666669,05_OTHER,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Elec Submeters LEED-6DCMA Utilities 6DCMA_EnergyPosSumNR 6DCMA_EnergyPosSumNR,0.006279132158833522,0.006278963552090016,0.0062790502215168825,0.0054189931699568554,0.16666666666666669,05_OTHER,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Elec Submeters LEED-6EBLW1 Utilities 6EBLW1_EnergyPosSum 6EBLW1_EnergyPosSum,0.013703876387194665,0.01370275488032959,0.01370331029544618,0.013850970407373502,0.16666666666666669,04_LIGHTING_EMERGENCY,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Elec Submeters LEED-6EBLW1 Utilities 6EBLW1_EnergyPosSumNR 6EBLW1_EnergyPosSumNR,0.01370387341255242,0.01370275488032959,0.013703309303747226,0.013850639645836693,0.16666666666666669,04_LIGHTING_EMERGENCY,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Elec Submeters LEED-6ETLC1 Utilities 6ETLC1_EnergyPosSum 6ETLC1_EnergyPosSum,0.021353992897982146,0.02135340730644503,0.02135370887467361,0.018442589677326912,0.16666666666666669,04_LIGHTING_EMERGENCY,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Elec Submeters LEED-6ETLC1 Utilities 6ETLC1_EnergyPosSumNR 6ETLC1_EnergyPosSumNR,0.021353992897982146,0.021353411769769216,0.02135371157085512,0.018446249970325384,0.16666666666666669,04_LIGHTING_EMERGENCY,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Elec Submeters LEED-6ETLE1 Utilities 6ETLE1_EnergyPosSum 6ETLE1_EnergyPosSum,0.04145182412201649,0.041450823284545746,0.04145136353636702,0.03548360790548554,0.16666666666666669,04_LIGHTING_EMERGENCY,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
