,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,uniqueId
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-01 SF Air Systems Energy AHU1_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-02 SF Air Systems Energy AHU2_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-03 SF Air Systems Energy AHU3_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-04 SF Air Systems Energy AHU4_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-05 SF Air Systems Energy AHU5_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-06 SF Air Systems Energy AHU6_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-07 SF Air Systems Energy AHU7_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-08 SF Air Systems Energy AHU8_SF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-09 RF Air Systems Energy AHU9_RF_VFD_PWR(kWh)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.699059027302569e-06,-4.519776855730558e-06,-6.695432105643697e-06,-2.7780641054147567e-06,-5.6978061721329755e-06,-6.7667647717676155e-06,-2.9067423603265405e-06,-4.754879123110012e-06,-2.026466830991306e-07,-3.3210381592139356e-06,-9.340753496518684e-06,2.1056109955416035e-05,-2.778064105414757e-06,-1.0162716945802502e-05,7.2401116183239485e-06,-5.46709563431324e-06,-4.6165599937083914e-07,2.6181899046997246e-06,-6.687994186621025e-06,-4.73111515122217e-06,-6.082279517703167e-06,-2.7780641054147567e-06,-6.000965850709771e-06,-6.724639986831569e-06,-2.7926965775008986e-06,-3.554194129222258e-06,4.2495012314866257e-07,-6.737967555362411e-06,-4.464510586275467e-06,-7.5436783799854e-06,-2.7780641054147567e-06,-4.04134709025811e-06,-6.804283015801628e-06,-2.0214187709938906e-06,-5.6630651930107136e-06,-4.835538893620964e-07,0.009614290256051672,-0.0008635627046704609,-0.000462850108349651,-0.00048071982270203053,-1.0998962722549392e-06,0.0,0.0,-9.105257320922471e-07,-1.0998962722549392e-06,-5.534380767777619e-05,0.0003927527457882181,-9.105257320922471e-07,0.0,1.5227810897843184e-06,0.009614290256051672,3.209070585298079e-05,-2.2856996483427593e-07,-1.208363007828491e-06,0.009614290256051672,0.00011587917568529817,0.00020811537626876743,-0.00032991843933977887,-2.2856996483427593e-07,0.0,1.5227810897843184e-06,0.0009556712495048614,0.0,-9.105257320922471e-07,-3.278359506289992e-06,-1.0998962722549392e-06,-2.2856996483427593e-07,1.5227810897843184e-06,-3.557662208947889e-05,-2.114425956349124e-05,4.415230448178095e-05,5.821152584649279e-05,-0.00017314861585654098,-7.083713344779271e-06,-6.912726156353401e-06,-8.604753317267368e-07,-2.4672556377155997e-06,-2.7780641054147567e-06,-9.182337719245652e-06,0.009614290256051672,-1.0965196954063274e-06,1.0413867678046263e-05,-9.13233063231126e-06,0.009614290256051672,0.009614290256051672,0.009614290256051672,-7.083713344779271e-06,1.920383189187283e-05,0.009614290256051672,-6.9564149401666245e-06,-7.0199923424385675e-06,-4.010400421713388e-06,AHU-09 SF Air Systems Energy AHU9_SF_VFD_PWR(kWh)
